PlayerId,Player,Team,Position,Games,Goals,Assists,Points,Shots,Shots Per Game,Shot Percentage,Points Per Game,Goals Per Game,Assists Per Game,PlusMinus,PIM,TOI Per Game
8482858,Ryker Evans,SEA,D,73,5,20,25,59,0.8082191780821918,8.47457627118644,0.3424657534246575,0.0684931506849315,0.273972602739726,-12,30,1168.8356
8480036,Miro Heiskanen,DAL,D,50,5,20,25,108,2.16,4.62962962962963,0.5,0.1,0.4,7,10,1509.62
8480796,Martin Fehervary,WSH,D,81,5,20,25,76,0.9382716049382716,6.578947368421052,0.30864197530864196,0.06172839506172839,0.24691358024691357,18,25,1140.2839
8481013,Jonatan Berggren,DET,R,75,12,12,24,88,1.1733333333333333,13.636363636363635,0.32,0.16,0.16,-13,14,778.6266
8476879,Cody Ceci,DAL,D,85,4,20,24,90,1.0588235294117647,4.444444444444445,0.2823529411764706,0.047058823529411764,0.23529411764705882,6,24,1272.7058
8481577,Philip Tomasino,PIT,R,61,11,13,24,104,1.7049180327868851,10.576923076923077,0.39344262295081966,0.18032786885245902,0.21311475409836064,-10,8,783.9836
8481617,Vasily Podkolzin,EDM,R,82,8,16,24,114,1.3902439024390243,7.017543859649122,0.2926829268292683,0.0975609756097561,0.1951219512195122,1,48,792.939
8478911,Matt Roy,WSH,D,69,3,21,24,84,1.2173913043478262,3.571428571428571,0.34782608695652173,0.043478260869565216,0.30434782608695654,18,25,1192.7391
8479998,Mikey Anderson,LAK,D,77,6,18,24,84,1.0909090909090908,7.142857142857142,0.3116883116883117,0.07792207792207792,0.23376623376623376,17,28,1361.4155
8474574,Tyler Myers,VAN,D,71,6,18,24,87,1.2253521126760563,6.896551724137931,0.3380281690140845,0.08450704225352113,0.2535211267605634,2,74,1247.507
8479398,Samuel Girard,COL,D,73,3,21,24,95,1.3013698630136987,3.1578947368421053,0.3287671232876712,0.0410958904109589,0.2876712328767123,7,14,1250.9589
8483468,Jiri Kulich,Unknown,C,62,15,9,24,134,2.161290322580645,11.194029850746269,0.3870967741935484,0.24193548387096775,0.14516129032258066,-4,18,887.5645
8480185,Eetu Luostarinen,FLA,C,80,9,15,24,87,1.0875,10.344827586206897,0.3,0.1125,0.1875,12,28,917.3
8481641,Joel Kiviranta,COL,L,79,16,7,23,84,1.0632911392405062,19.047619047619047,0.2911392405063291,0.20253164556962025,0.08860759493670886,15,20,751.3164
8476931,Jake McCabe,TOR,D,66,2,21,23,74,1.121212121212121,2.7027027027027026,0.3484848484848485,0.030303030303030304,0.3181818181818182,23,40,1290.7575
8479325,Charlie McAvoy,BOS,D,50,7,16,23,98,1.96,7.142857142857142,0.46,0.14,0.32,0,46,1420.22
8477506,Ryan Pulock,NYI,D,74,5,18,23,97,1.3108108108108107,5.154639175257731,0.3108108108108108,0.06756756756756757,0.24324324324324326,2,16,1264.7837
8480003,Jesper Boqvist,FLA,C,78,12,11,23,87,1.1153846153846154,13.793103448275861,0.2948717948717949,0.15384615384615385,0.14102564102564102,-4,14,794.7564
8477429,Andrew Copp,DET,C,56,10,13,23,68,1.2142857142857142,14.705882352941178,0.4107142857142857,0.17857142857142858,0.23214285714285715,4,8,882.1428
8475763,Kevin Hayes,PIT,R,64,13,10,23,98,1.53125,13.26530612244898,0.359375,0.203125,0.15625,-15,8,722.8437
8479293,Brandon Tanev,WPG,L,79,10,12,22,99,1.2531645569620253,10.1010101010101,0.27848101265822783,0.12658227848101267,0.1518987341772152,-12,16,793.6075
8479324,Ryan Lindgren,COL,D,72,4,18,22,63,0.875,6.349206349206349,0.3055555555555556,0.05555555555555555,0.25,0,40,1182.2361
8474189,Lars Eller,WSH,C,80,10,12,22,104,1.3,9.615384615384617,0.275,0.125,0.15,-5,36,797.4875
8478438,Thomas Novak,PIT,C,54,13,9,22,92,1.7037037037037037,14.130434782608695,0.4074074074074074,0.24074074074074073,0.16666666666666666,-7,4,793.8703
8481523,Kirby Dach,MTL,C,57,10,12,22,84,1.4736842105263157,11.904761904761903,0.38596491228070173,0.17543859649122806,0.21052631578947367,-29,40,940.4385
8478891,Mason Appleton,WPG,C,71,10,12,22,107,1.5070422535211268,9.345794392523365,0.30985915492957744,0.14084507042253522,0.16901408450704225,7,22,889.8732
8481582,Nicholas Robertson,TOR,L,69,15,7,22,112,1.6231884057971016,13.392857142857142,0.3188405797101449,0.21739130434782608,0.10144927536231885,-1,16,720.1594
8478859,Niko Mikkola,FLA,D,76,6,16,22,116,1.5263157894736843,5.172413793103448,0.2894736842105263,0.07894736842105263,0.21052631578947367,12,70,1211.6578
8479638,Justin Brazeau,MIN,R,76,11,11,22,89,1.1710526315789473,12.359550561797752,0.2894736842105263,0.14473684210526316,0.14473684210526316,-9,18,711.8815
8475208,Brian Dumoulin,NJD,D,80,3,19,22,69,0.8625,4.3478260869565215,0.275,0.0375,0.2375,-1,14,1172.625
8479996,Cody Glass,NJD,C,65,6,16,22,91,1.4,6.593406593406594,0.3384615384615385,0.09230769230769231,0.24615384615384617,-5,16,819.3384
8477507,Nikita Zadorov,BOS,D,81,4,18,22,105,1.2962962962962963,3.8095238095238098,0.2716049382716049,0.04938271604938271,0.2222222222222222,25,145,1236.679
8482117,Lukas Reichel,CHI,L,70,8,14,22,72,1.0285714285714285,11.11111111111111,0.3142857142857143,0.11428571428571428,0.2,-16,12,714.6714
8481032,Paul Cotter,NJD,L,79,16,6,22,90,1.139240506329114,17.77777777777778,0.27848101265822783,0.20253164556962025,0.0759493670886076,-14,62,784.6962
8481186,Logan O'Connor,COL,R,80,10,11,21,89,1.1125,11.235955056179774,0.2625,0.125,0.1375,-4,26,847.4125
8477845,Trevor van Riemsdyk,WSH,D,82,1,20,21,80,0.975609756097561,1.25,0.25609756097560976,0.012195121951219513,0.24390243902439024,20,34,1059.5
8477903,Garnet Hathaway,PHI,R,67,10,11,21,80,1.1940298507462686,12.5,0.31343283582089554,0.14925373134328357,0.16417910447761194,5,58,711.8208
8475324,Nick Jensen,OTT,D,71,3,18,21,77,1.0845070422535212,3.896103896103896,0.29577464788732394,0.04225352112676056,0.2535211267605634,18,6,1213.2253
8476925,Colton Sissons,VGK,C,72,7,14,21,80,1.1111111111111112,8.75,0.2916666666666667,0.09722222222222222,0.19444444444444445,-12,22,861.5416
8478416,Erik Cernak,TBL,D,76,3,18,21,64,0.8421052631578947,4.6875,0.27631578947368424,0.039473684210526314,0.23684210526315788,29,50,1095.6315
8479520,Brandon Duhaime,WSH,L,82,9,12,21,83,1.0121951219512195,10.843373493975903,0.25609756097560976,0.10975609756097561,0.14634146341463414,3,98,800.6219
8479992,Michael Rasmussen,DET,C,77,11,10,21,99,1.2857142857142858,11.11111111111111,0.2727272727272727,0.14285714285714285,0.12987012987012986,-12,24,804.6883
8475287,Erik Haula,NSH,L,69,11,10,21,110,1.5942028985507246,10.0,0.30434782608695654,0.15942028985507245,0.14492753623188406,-6,39,882.2463
8475794,Tyler Seguin,DAL,C,20,9,12,21,46,2.3,19.565217391304348,1.05,0.45,0.6,15,4,968.95
8478136,Jake Middleton,MIN,D,67,8,13,21,97,1.4477611940298507,8.24742268041237,0.31343283582089554,0.11940298507462686,0.19402985074626866,11,40,1312.4626
8482073,Braden Schneider,NYR,D,80,6,15,21,95,1.1875,6.315789473684211,0.2625,0.075,0.1875,9,18,1072.0125
8479941,Justin Danforth,CBJ,R,61,9,12,21,94,1.540983606557377,9.574468085106384,0.3442622950819672,0.14754098360655737,0.19672131147540983,-6,18,863.0655
8476917,Adam Pelech,NYI,D,60,0,21,21,109,1.8166666666666667,0.0,0.35,0.0,0.35,4,32,1266.8333
8481481,Blake Lizotte,PIT,C,59,11,9,20,51,0.864406779661017,21.568627450980394,0.3389830508474576,0.1864406779661017,0.15254237288135594,-4,26,763.3559
8482142,Jamie Drysdale,PHI,D,70,7,13,20,63,0.9,11.11111111111111,0.2857142857142857,0.1,0.18571428571428572,-32,22,1195.0142
8480049,Dylan Samberg,WPG,D,60,6,14,20,95,1.5833333333333333,6.315789473684211,0.3333333333333333,0.1,0.23333333333333334,34,26,1268.25
8476372,Nick Seeler,PHI,D,77,3,17,20,82,1.0649350649350648,3.6585365853658534,0.2597402597402597,0.03896103896103896,0.22077922077922077,10,36,1036.7792
8475842,Sam Carrick,NYR,C,80,6,14,20,84,1.05,7.142857142857142,0.25,0.075,0.175,5,58,715.9125
8476441,Joel Edmundson,LAK,D,73,6,14,20,91,1.2465753424657535,6.593406593406594,0.273972602739726,0.0821917808219178,0.1917808219178082,25,22,1235.3835
8480860,Kevin Bahl,CGY,D,73,3,17,20,82,1.1232876712328768,3.6585365853658534,0.273972602739726,0.0410958904109589,0.2328767123287671,-6,35,1283.2328
8481042,Nikolai Kovalenko,SJS,R,57,7,13,20,45,0.7894736842105263,15.555555555555555,0.3508771929824561,0.12280701754385964,0.22807017543859648,-9,16,740.421
8478445,Mathew Barzal,NYI,C,30,6,14,20,78,2.6,7.6923076923076925,0.6666666666666666,0.2,0.4666666666666667,10,4,1220.9666
8482201,Gage Goncalves,TBL,C,60,8,12,20,61,1.0166666666666666,13.114754098360656,0.3333333333333333,0.13333333333333333,0.2,7,14,767.6166
8475188,Brayden McNabb,VGK,D,82,5,15,20,97,1.1829268292682926,5.154639175257731,0.24390243902439024,0.06097560975609756,0.18292682926829268,42,32,1206.7682
8476463,Jonas Brodin,MIN,D,50,4,16,20,71,1.42,5.633802816901409,0.4,0.08,0.32,10,18,1376.94
8481014,Alexander Romanov,NYI,D,64,4,16,20,100,1.5625,4.0,0.3125,0.0625,0.25,5,20,1338.4218
8476897,Oskar Sundqvist,STL,C,67,6,14,20,60,0.8955223880597015,10.0,0.29850746268656714,0.08955223880597014,0.208955223880597,-6,32,792.4626
8482803,Olen Zellweger,ANA,D,62,7,13,20,130,2.096774193548387,5.384615384615385,0.3225806451612903,0.11290322580645161,0.20967741935483872,1,20,1137.5
8481592,Jakob Pelletier,PHI,L,49,7,12,19,54,1.1020408163265305,12.962962962962962,0.3877551020408163,0.14285714285714285,0.24489795918367346,7,10,693.3673
8479619,Michael Carcone,UTA,L,53,7,12,19,75,1.4150943396226414,9.333333333333334,0.3584905660377358,0.1320754716981132,0.22641509433962265,-7,36,685.9811
8482659,Josh Doan,UTA,R,51,7,12,19,88,1.7254901960784315,7.954545454545454,0.37254901960784315,0.13725490196078433,0.23529411764705882,-2,8,811.1176
8474034,Patrick Maroon,CHI,L,68,5,14,19,73,1.0735294117647058,6.8493150684931505,0.27941176470588236,0.07352941176470588,0.20588235294117646,-13,97,692.3823
8476432,Boone Jenner,CBJ,C,26,7,12,19,70,2.6923076923076925,10.0,0.7307692307692307,0.2692307692307692,0.46153846153846156,3,4,1079.1538
8476473,Connor Murphy,CHI,D,68,2,17,19,84,1.2352941176470589,2.380952380952381,0.27941176470588236,0.029411764705882353,0.25,-2,52,1236.897
8483490,Pavel Mintyukov,ANA,D,68,5,14,19,69,1.0147058823529411,7.246376811594203,0.27941176470588236,0.07352941176470588,0.20588235294117646,-4,20,1055.8235
8477380,Jonny Brodzinski,NYR,C,51,12,7,19,73,1.4313725490196079,16.43835616438356,0.37254901960784315,0.23529411764705882,0.13725490196078433,6,4,700.5098
8477499,Rasmus Ristolainen,PHI,D,63,4,15,19,100,1.5873015873015872,4.0,0.30158730158730157,0.06349206349206349,0.23809523809523808,3,14,1231.4603
8480448,Parker Kelly,COL,C,80,8,11,19,99,1.2375,8.080808080808081,0.2375,0.1,0.1375,-1,29,764.625
8480995,Pontus Holmberg,TOR,R,68,7,12,19,68,1.0,10.294117647058822,0.27941176470588236,0.10294117647058823,0.17647058823529413,4,27,759.7352
8476331,Dylan DeMelo,WPG,D,82,3,16,19,75,0.9146341463414634,4.0,0.23170731707317074,0.036585365853658534,0.1951219512195122,31,38,1291.939
8475760,Nick Bjugstad,UTA,C,66,8,11,19,115,1.7424242424242424,6.956521739130435,0.2878787878787879,0.12121212121212122,0.16666666666666666,-2,16,738.9848
8482929,Emil Lilleberg,TBL,D,76,1,18,19,46,0.6052631578947368,2.1739130434782608,0.25,0.013157894736842105,0.23684210526315788,-1,105,916.9078
8477220,Nate Schmidt,FLA,D,80,5,14,19,70,0.875,7.142857142857142,0.2375,0.0625,0.175,4,30,991.775
8477950,Tony DeAngelo,NYI,D,35,4,15,19,76,2.1714285714285713,5.263157894736842,0.5428571428571428,0.11428571428571428,0.42857142857142855,-11,10,1400.6285
8478904,Steven Lorentz,TOR,C,80,8,11,19,76,0.95,10.526315789473683,0.2375,0.1,0.1375,6,9,633.175
8480246,Nick Perbix,TBL,D,74,6,13,19,66,0.8918918918918919,9.090909090909092,0.25675675675675674,0.08108108108108109,0.17567567567567569,8,20,881.081
8479316,Luke Kunin,CBJ,C,75,11,7,18,112,1.4933333333333334,9.821428571428571,0.24,0.14666666666666667,0.09333333333333334,-28,55,881.4266
8481711,Matias Maccelli,UTA,L,55,8,10,18,86,1.5636363636363637,9.30232558139535,0.32727272727272727,0.14545454545454545,0.18181818181818182,-13,8,823.709
8475690,Chris Tanev,TOR,D,75,3,15,18,43,0.5733333333333334,6.976744186046512,0.24,0.04,0.2,31,24,1184.96
8476979,Erik Gustafsson,DET,D,60,2,16,18,67,1.1166666666666667,2.9850746268656714,0.3,0.03333333333333333,0.26666666666666666,-19,20,978.8666
8482087,Kaiden Guhle,MTL,D,55,6,12,18,71,1.290909090909091,8.450704225352112,0.32727272727272727,0.10909090909090909,0.21818181818181817,6,47,1270.5454
8478474,Lawson Crouse,UTA,L,81,12,6,18,126,1.5555555555555556,9.523809523809524,0.2222222222222222,0.14814814814814814,0.07407407407407407,-4,39,823.7777
8482476,Emil Heineman,NYI,L,62,10,8,18,64,1.032258064516129,15.625,0.2903225806451613,0.16129032258064516,0.12903225806451613,-6,20,683.5322
8480281,Alexey Toropchenko,STL,R,80,4,14,18,90,1.125,4.444444444444445,0.225,0.05,0.175,-1,25,749.55
8478970,Jalen Chatfield,CAR,D,79,7,11,18,114,1.4430379746835442,6.140350877192982,0.22784810126582278,0.08860759493670886,0.13924050632911392,22,54,1132.6708
8477406,Mattias Janmark,EDM,C,80,2,16,18,51,0.6375,3.9215686274509802,0.225,0.025,0.2,-6,22,797.8375
8475225,Craig Smith,DET,C,59,9,9,18,90,1.5254237288135593,10.0,0.3050847457627119,0.15254237288135594,0.15254237288135594,-9,34,680.322
8484304,Uvis Balinskis,FLA,D,76,4,14,18,92,1.2105263157894737,4.3478260869565215,0.23684210526315788,0.05263157894736842,0.18421052631578946,-7,27,891.1578
8480835,Jack Drury,COL,C,72,8,10,18,93,1.2916666666666667,8.60215053763441,0.25,0.1111111111111111,0.1388888888888889,1,22,775.1805
8476874,Olli Maatta,UTA,D,77,2,16,18,73,0.948051948051948,2.73972602739726,0.23376623376623376,0.025974025974025976,0.2077922077922078,7,16,1173.2857
8482070,Mitchell Chaffee,TBL,R,66,12,6,18,68,1.0303030303030303,17.647058823529413,0.2727272727272727,0.18181818181818182,0.09090909090909091,-3,21,722.106
8476278,Colin Blackwell,DAL,C,63,6,11,17,63,1.0,9.523809523809524,0.2698412698412698,0.09523809523809523,0.1746031746031746,4,16,693.7619
8481043,Cole Koepke,BOS,L,73,10,7,17,85,1.1643835616438356,11.76470588235294,0.2328767123287671,0.136986301369863,0.0958904109589041,1,17,674.7671
8474013,Ian Cole,UTA,D,82,1,16,17,66,0.8048780487804879,1.5151515151515151,0.2073170731707317,0.012195121951219513,0.1951219512195122,-2,77,1216.9268
8476374,Sean Kuraly,CBJ,C,82,6,11,17,88,1.0731707317073171,6.8181818181818175,0.2073170731707317,0.07317073170731707,0.13414634146341464,-4,40,705.8414
8475231,Casey Cizikas,NYI,C,82,7,10,17,97,1.1829268292682926,7.216494845360824,0.2073170731707317,0.08536585365853659,0.12195121951219512,-13,51,782.439
8478421,A.J. Greer,FLA,L,81,6,11,17,86,1.0617283950617284,6.976744186046512,0.20987654320987653,0.07407407407407407,0.13580246913580246,4,130,575.5925
8477488,Brett Pesce,NJD,D,72,3,14,17,99,1.375,3.0303030303030303,0.2361111111111111,0.041666666666666664,0.19444444444444445,-5,29,1279.1805
8476873,Mark Jankowski,CAR,L,60,12,5,17,66,1.1,18.181818181818183,0.2833333333333333,0.2,0.08333333333333333,4,33,754.0833
8482768,Fedor Svechkov,Unknown,C,52,8,9,17,64,1.2307692307692308,12.5,0.3269230769230769,0.15384615384615385,0.17307692307692307,-17,14,773.0961
8481546,Cam York,PHI,D,66,4,13,17,65,0.9848484848484849,6.153846153846154,0.25757575757575757,0.06060606060606061,0.19696969696969696,-8,26,1246.9848
8479944,Zach Aston-Reese,CBJ,L,79,6,11,17,101,1.2784810126582278,5.9405940594059405,0.21518987341772153,0.0759493670886076,0.13924050632911392,-15,27,806.6835
8480043,Timothy Liljegren,SJS,D,68,6,11,17,102,1.5,5.88235294117647,0.25,0.08823529411764706,0.16176470588235295,-25,38,1151.7647
8476467,Jamie Oleksiak,SEA,D,82,4,13,17,66,0.8048780487804879,6.0606060606060606,0.2073170731707317,0.04878048780487805,0.15853658536585366,-2,34,1126.5731
8480813,Joseph Veleno,Unknown,C,74,8,9,17,75,1.0135135135135136,10.666666666666668,0.22972972972972974,0.10810810810810811,0.12162162162162163,-23,17,727.0945
8479983,Mario Ferraro,SJS,D,78,5,12,17,79,1.0128205128205128,6.329113924050633,0.21794871794871795,0.0641025641025641,0.15384615384615385,-25,53,1284.0897
8481517,Brett Leason,ANA,R,62,5,12,17,79,1.2741935483870968,6.329113924050633,0.27419354838709675,0.08064516129032258,0.1935483870967742,-2,22,778.8709
8480192,Johnathan Kovacevic,NJD,D,81,1,16,17,76,0.9382716049382716,1.3157894736842104,0.20987654320987653,0.012345679012345678,0.19753086419753085,10,72,1188.8395
8474563,Drew Doughty,LAK,D,30,4,13,17,46,1.5333333333333334,8.695652173913043,0.5666666666666667,0.13333333333333333,0.43333333333333335,9,20,1448.2
8475193,Tomas Tatar,NJD,L,74,7,10,17,66,0.8918918918918919,10.606060606060606,0.22972972972972974,0.0945945945945946,0.13513513513513514,-7,20,666.1756
8479369,Andrew Peeke,BOS,D,76,1,16,17,80,1.0526315789473684,1.25,0.2236842105263158,0.013157894736842105,0.21052631578947367,-10,15,1116.4078
8477952,Robby Fabbri,ANA,C,44,8,8,16,65,1.4772727272727273,12.307692307692308,0.36363636363636365,0.18181818181818182,0.18181818181818182,-6,20,972.2727
8475455,Brenden Dillon,NJD,D,82,2,14,16,48,0.5853658536585366,4.166666666666666,0.1951219512195122,0.024390243902439025,0.17073170731707318,8,67,1114.5365
8475462,Radko Gudas,ANA,D,81,1,15,16,89,1.0987654320987654,1.1235955056179776,0.19753086419753085,0.012345679012345678,0.18518518518518517,4,86,1191.9382
8480001,Urho Vaakanainen,NYR,D,51,2,14,16,42,0.8235294117647058,4.761904761904762,0.3137254901960784,0.0392156862745098,0.27450980392156865,8,18,984.647
8480840,Oskar Bäck,DAL,C,73,4,12,16,44,0.6027397260273972,9.090909090909092,0.2191780821917808,0.0547945205479452,0.1643835616438356,1,8,702.2191
8474102,David Perron,OTT,L,43,9,7,16,71,1.6511627906976745,12.676056338028168,0.37209302325581395,0.20930232558139536,0.16279069767441862,-7,12,841.2093
8474567,Zach Bogosian,MIN,D,81,4,12,16,79,0.9753086419753086,5.063291139240507,0.19753086419753085,0.04938271604938271,0.14814814814814814,-6,43,948.4197
8481704,Juuso Parssinen,NYR,C,48,6,10,16,30,0.625,20.0,0.3333333333333333,0.125,0.20833333333333334,-5,19,632.1041
8479591,Michael Eyssimont,SEA,C,77,9,7,16,142,1.844155844155844,6.338028169014084,0.2077922077922078,0.11688311688311688,0.09090909090909091,1,63,636.8311
8477573,Nathan Walker,STL,L,73,8,8,16,72,0.9863013698630136,11.11111111111111,0.2191780821917808,0.1095890410958904,0.1095890410958904,-5,63,726.3835
8483565,Nick Blankenburg,NSH,D,60,4,12,16,84,1.4,4.761904761904762,0.26666666666666666,0.06666666666666667,0.2,-2,24,1173.1333
8477365,Connor Clifton,PIT,D,73,1,15,16,63,0.863013698630137,1.5873015873015872,0.2191780821917808,0.0136986301369863,0.2054794520547945,-6,45,962.9178
8480336,Sean Walker,CAR,D,82,5,11,16,144,1.7560975609756098,3.4722222222222223,0.1951219512195122,0.06097560975609756,0.13414634146341464,-7,46,1010.0243
8477450,Jason Dickinson,CHI,C,59,7,9,16,56,0.9491525423728814,12.5,0.2711864406779661,0.11864406779661017,0.15254237288135594,-11,38,941.9491
8476525,Colin Miller,WPG,D,60,4,11,15,68,1.1333333333333333,5.88235294117647,0.25,0.06666666666666667,0.18333333333333332,10,38,871.0833
8481178,Egor Zamula,PHI,D,63,3,12,15,37,0.5873015873015873,8.108108108108109,0.23809523809523808,0.047619047619047616,0.19047619047619047,-14,6,991.3492
8476312,Josh Manson,COL,D,48,1,14,15,65,1.3541666666666667,1.5384615384615385,0.3125,0.020833333333333332,0.2916666666666667,-6,28,1082.4791
8470600,Ryan Suter,STL,D,82,2,13,15,62,0.7560975609756098,3.225806451612903,0.18292682926829268,0.024390243902439025,0.15853658536585366,7,24,1168.2804
8482475,Egor Chinakhov,CBJ,R,30,7,8,15,68,2.2666666666666666,10.294117647058822,0.5,0.23333333333333334,0.26666666666666666,-6,4,943.3333
8479365,Trent Frederic,EDM,C,58,8,7,15,78,1.3448275862068966,10.256410256410255,0.25862068965517243,0.13793103448275862,0.1206896551724138,-16,44,823.2931
8480806,Isac Lundeström,ANA,C,79,4,11,15,60,0.759493670886076,6.666666666666667,0.189873417721519,0.05063291139240506,0.13924050632911392,-12,10,812.8354
8484258,Sam Malinski,COL,D,76,5,10,15,115,1.513157894736842,4.3478260869565215,0.19736842105263158,0.06578947368421052,0.13157894736842105,8,16,957.25
8476889,Radek Faksa,STL,C,70,5,10,15,68,0.9714285714285714,7.352941176470589,0.21428571428571427,0.07142857142857142,0.14285714285714285,-2,30,781.4142
8478115,Pierre Engvall,NYI,L,62,8,7,15,93,1.5,8.60215053763441,0.24193548387096775,0.12903225806451613,0.11290322580645161,-7,16,709.0483
8480289,Morgan Barron,WPG,C,74,8,7,15,92,1.2432432432432432,8.695652173913043,0.20270270270270271,0.10810810810810811,0.0945945945945946,8,16,622.5135
8476393,Nick Cousins,OTT,C,50,6,9,15,68,1.36,8.823529411764707,0.3,0.12,0.18,-1,41,714.16
8478840,Will Borgen,NYR,D,84,5,10,15,81,0.9642857142857143,6.172839506172839,0.17857142857142858,0.05952380952380952,0.11904761904761904,-4,42,1024.8928
8478508,Yakov Trenin,MIN,C,76,7,8,15,85,1.118421052631579,8.235294117647058,0.19736842105263158,0.09210526315789473,0.10526315789473684,-1,54,750.9868
8482742,Zachary L'Heureux,NSH,L,62,5,10,15,78,1.2580645161290323,6.41025641025641,0.24193548387096775,0.08064516129032258,0.16129032258064516,-6,63,722.5161
8479982,Conor Timmins,BUF,D,68,3,12,15,69,1.0147058823529411,4.3478260869565215,0.22058823529411764,0.04411764705882353,0.17647058823529413,11,30,1015.3235
8475233,David Savard,MTL,D,75,1,14,15,48,0.64,2.083333333333333,0.2,0.013333333333333334,0.18666666666666668,-8,36,995.36
8478472,Mathieu Joseph,STL,R,60,4,10,14,69,1.15,5.797101449275362,0.23333333333333334,0.06666666666666667,0.16666666666666666,-6,28,714.45
8477953,Kasperi Kapanen,EDM,R,67,6,8,14,66,0.9850746268656716,9.090909090909092,0.208955223880597,0.08955223880597014,0.11940298507462686,-22,16,715.1791
8478507,John Marino,UTA,D,35,1,13,14,30,0.8571428571428571,3.3333333333333335,0.4,0.02857142857142857,0.37142857142857144,1,2,1270.0285
8483447,Conor Geekie,Unknown,C,52,8,6,14,60,1.1538461538461537,13.333333333333334,0.2692307692307692,0.15384615384615385,0.11538461538461539,-4,16,739.5192
8481477,Nico Sturm,FLA,C,62,7,7,14,59,0.9516129032258065,11.864406779661017,0.22580645161290322,0.11290322580645161,0.11290322580645161,-6,20,624.7741
8476885,Jacob Trouba,ANA,D,77,1,13,14,111,1.4415584415584415,0.9009009009009009,0.18181818181818182,0.012987012987012988,0.16883116883116883,-8,66,1231.0909
8480798,Philipp Kurashev,CHI,C,51,7,7,14,54,1.0588235294117647,12.962962962962962,0.27450980392156865,0.13725490196078433,0.13725490196078433,-28,14,823.1568
8480355,Mark Kastelic,BOS,C,61,5,9,14,67,1.098360655737705,7.462686567164178,0.22950819672131148,0.08196721311475409,0.14754098360655737,-3,106,644.1639
8477446,Michael McCarron,NSH,C,74,5,9,14,80,1.0810810810810811,6.25,0.1891891891891892,0.06756756756756757,0.12162162162162163,-21,102,825.4864
8480950,Ilya Lyubushkin,DAL,D,80,1,13,14,51,0.6375,1.9607843137254901,0.175,0.0125,0.1625,5,32,1043.2125
8477944,Jakub Vrana,NSH,L,39,9,5,14,47,1.205128205128205,19.148936170212767,0.358974358974359,0.23076923076923078,0.1282051282051282,-4,10,621.0256
8479378,Logan Stanley,WPG,D,63,1,13,14,49,0.7777777777777778,2.0408163265306123,0.2222222222222222,0.015873015873015872,0.20634920634920634,9,78,935.0158
8478057,Dakota Joshua,VAN,C,57,7,7,14,52,0.9122807017543859,13.461538461538462,0.24561403508771928,0.12280701754385964,0.12280701754385964,-13,38,777.6491
8480871,Adam Boqvist,NYI,D,35,4,10,14,40,1.1428571428571428,10.0,0.4,0.11428571428571428,0.2857142857142857,-9,10,844.3142
8480807,Mattias Samuelsson,BUF,D,62,4,10,14,52,0.8387096774193549,7.6923076923076925,0.22580645161290322,0.06451612903225806,0.16129032258064516,3,22,1158.2096
8482655,J.J. Moser,TBL,D,54,2,12,14,48,0.8888888888888888,4.166666666666666,0.25925925925925924,0.037037037037037035,0.2222222222222222,20,22,1131.1666
8482245,Artem Zub,OTT,D,56,2,11,13,57,1.0178571428571428,3.508771929824561,0.23214285714285715,0.03571428571428571,0.19642857142857142,3,34,1238.0
8475279,Ben Chiarot,DET,D,81,4,9,13,109,1.345679012345679,3.669724770642202,0.16049382716049382,0.04938271604938271,0.1111111111111111,-14,69,1273.9382
8474157,Max Pacioretty,TOR,L,37,5,8,13,70,1.8918918918918919,7.142857142857142,0.35135135135135137,0.13513513513513514,0.21621621621621623,-2,16,809.8648
8480727,Zach Whitecloud,VGK,D,74,4,9,13,72,0.972972972972973,5.555555555555555,0.17567567567567569,0.05405405405405406,0.12162162162162163,7,37,1050.6486
8483485,Denton Mateychuk,Unknown,D,45,4,9,13,44,0.9777777777777777,9.090909090909092,0.28888888888888886,0.08888888888888889,0.2,4,20,1082.1111
8479661,Tanner Jeannot,LAK,L,67,7,6,13,56,0.835820895522388,12.5,0.19402985074626866,0.1044776119402985,0.08955223880597014,0,89,661.0
8480144,David Kampf,TOR,C,59,5,8,13,45,0.7627118644067796,11.11111111111111,0.22033898305084745,0.0847457627118644,0.13559322033898305,-1,14,743.5762
8477369,Carson Soucy,NYR,D,75,4,9,13,81,1.08,4.938271604938271,0.17333333333333334,0.05333333333333334,0.12,-11,46,1074.9066
8482111,Justin Barron,NSH,D,62,6,7,13,73,1.1774193548387097,8.21917808219178,0.20967741935483872,0.0967741935483871,0.11290322580645161,-18,23,1045.887
8475179,Dmitry Kulikov,FLA,D,70,4,9,13,64,0.9142857142857143,6.25,0.18571428571428572,0.05714285714285714,0.12857142857142856,12,38,1156.1
8480834,Ty Emberson,EDM,D,76,2,11,13,62,0.8157894736842105,3.225806451612903,0.17105263157894737,0.02631578947368421,0.14473684210526316,-5,18,906.8026
8479066,Ryan Lomberg,CGY,L,80,3,10,13,66,0.825,4.545454545454546,0.1625,0.0375,0.125,-5,57,519.3
8481593,Jayden Struble,MTL,D,56,2,11,13,47,0.8392857142857143,4.25531914893617,0.23214285714285715,0.03571428571428571,0.19642857142857142,2,52,897.2678
